symbol,time,open,high,low,close,volume
ETH-EUR,2024-01-01T02:28:00,2085.88,2086.14,2085.88,2086.05,0.62611429
ETH-EUR,2024-01-01T02:26:00,2085.42,2085.7,2085.42,2085.7,0.64671708
ETH-EUR,2024-01-01T02:24:00,2085.65,2085.65,2085.33,2085.33,0.2211928
ETH-EUR,2024-01-01T02:23:00,2087.37,2087.37,2086.13,2086.13,3.41546943
ETH-EUR,2024-01-01T02:22:00,2086.95,2087.32,2086.7,2087.32,2.03125757
ETH-EUR,2024-01-01T02:21:00,2087.29,2087.34,2087.29,2087.34,0.01341244
ETH-EUR,2024-01-01T02:20:00,2086.1,2087.35,2085.85,2087.35,1.65449915
ETH-EUR,2024-01-01T02:19:00,2085.33,2085.87,2085.33,2085.87,0.0677728
ETH-EUR,2024-01-01T02:18:00,2084.83,2085.48,2084.83,2085.48,0.57883562
ETH-EUR,2024-01-01T02:17:00,2086.81,2086.81,2086.34,2086.36,2.99918773
ETH-EUR,2024-01-01T02:16:00,2087.81,2088.03,2087.81,2087.85,1.82327362
ETH-EUR,2024-01-01T02:15:00,2087.85,2088.08,2087.65,2087.97,1.30237978
ETH-EUR,2024-01-01T02:14:00,2086.85,2087.67,2086.85,2087.67,2.85779276
ETH-EUR,2024-01-01T02:12:00,2087.16,2087.16,2087.16,2087.16,0.00482612
ETH-EUR,2024-01-01T02:11:00,2086.98,2087.72,2086.98,2087.71,2.66372552
ETH-EUR,2024-01-01T02:10:00,2086.63,2086.72,2086.63,2086.72,0.00725654
ETH-EUR,2024-01-01T02:08:00,2087.6,2087.9,2086.98,2087.9,1.65637238
ETH-EUR,2024-01-01T02:07:00,2087.5,2087.95,2087.46,2087.95,0.61525516
ETH-EUR,2024-01-01T02:06:00,2087.79,2087.79,2086.79,2086.79,0.04667586
ETH-EUR,2024-01-01T02:05:00,2086.66,2087.77,2086.66,2087.77,2.11526904
ETH-EUR,2024-01-01T02:04:00,2088.71,2088.71,2086.65,2086.65,4.28521667
ETH-EUR,2024-01-01T02:03:00,2089.44,2089.56,2088.69,2089.48,5.91843025
ETH-EUR,2024-01-01T02:02:00,2090.34,2090.34,2089.41,2089.41,1.93346275
ETH-EUR,2024-01-01T02:01:00,2091.25,2091.36,2090.89,2090.89,1.99564297
ETH-EUR,2024-01-01T02:00:00,2091.64,2092.71,2091.64,2091.82,2.61263323
ETH-EUR,2024-01-01T01:59:00,2091.93,2091.93,2091.9,2091.91,3.27519287
ETH-EUR,2024-01-01T01:57:00,2091.96,2091.96,2091.43,2091.52,1.46720299
ETH-EUR,2024-01-01T01:56:00,2092.85,2092.87,2092.46,2092.46,0.0815665
ETH-EUR,2024-01-01T01:55:00,2092.68,2092.71,2091.96,2091.96,5.31302398
ETH-EUR,2024-01-01T01:53:00,2092.76,2092.76,2092.69,2092.69,1.78691
ETH-EUR,2024-01-01T01:52:00,2093.09,2093.29,2092.78,2092.9,2.60101849
ETH-EUR,2024-01-01T01:51:00,2093.26,2093.26,2093.05,2093.05,0.41153393
ETH-EUR,2024-01-01T01:50:00,2093.48,2093.48,2093.48,2093.48,0.11
ETH-EUR,2024-01-01T01:49:00,2093.03,2093.69,2093.03,2093.63,5.88881658
ETH-EUR,2024-01-01T01:48:00,2092.87,2093.94,2092.86,2093.94,1.76347827
ETH-EUR,2024-01-01T01:46:00,2093.83,2094.6,2093.83,2094.34,2.01767912
ETH-EUR,2024-01-01T01:45:00,2091.85,2093.36,2091.85,2093.36,4.50815813
ETH-EUR,2024-01-01T01:44:00,2090.98,2091.71,2090.98,2091.05,1.54274218
ETH-EUR,2024-01-01T01:43:00,2090.88,2090.96,2090.53,2090.53,0.19199849
ETH-EUR,2024-01-01T01:41:00,2092.25,2092.83,2090.95,2092.27,17.29513728
ETH-EUR,2024-01-01T01:40:00,2092.71,2092.71,2092.2,2092.2,2.0838793
ETH-EUR,2024-01-01T01:39:00,2093.16,2093.16,2092.77,2092.77,0.72119159
ETH-EUR,2024-01-01T01:38:00,2093.65,2094.59,2093.6,2093.6,7.40010339
ETH-EUR,2024-01-01T01:37:00,2093.58,2095.02,2092.95,2092.95,28.01663582
ETH-EUR,2024-01-01T01:36:00,2092.18,2093.58,2092.18,2093.58,28.73054661
ETH-EUR,2024-01-01T01:35:00,2091.66,2092.15,2091.66,2092.15,0.1791842
ETH-EUR,2024-01-01T01:30:00,2090.17,2090.17,2090.17,2090.17,0.0654
ETH-EUR,2024-01-01T01:27:00,2089.82,2089.91,2089.82,2089.88,1.71552515
ETH-EUR,2024-01-01T01:26:00,2089.0,2090.1,2087.82,2090.1,32.3801239
ETH-EUR,2024-01-01T01:25:00,2088.53,2089.22,2088.53,2089.22,3.02985877
ETH-EUR,2024-01-01T01:24:00,2088.06,2088.22,2088.06,2088.22,1.36280771
ETH-EUR,2024-01-01T01:22:00,2088.33,2088.57,2088.33,2088.57,2.9013242
ETH-EUR,2024-01-01T01:19:00,2088.57,2088.57,2088.57,2088.57,0.01645387
ETH-EUR,2024-01-01T01:18:00,2088.84,2089.1,2088.84,2088.84,0.23963403
ETH-EUR,2024-01-01T01:17:00,2089.02,2089.02,2089.02,2089.02,0.008199
ETH-EUR,2024-01-01T01:16:00,2088.56,2089.15,2088.56,2089.06,0.50474873
ETH-EUR,2024-01-01T01:15:00,2087.74,2088.17,2087.74,2088.17,0.179913
ETH-EUR,2024-01-01T01:14:00,2087.91,2087.91,2086.79,2087.47,25.42367088
ETH-EUR,2024-01-01T01:13:00,2086.87,2088.03,2086.87,2088.03,0.63977862
ETH-EUR,2024-01-01T01:12:00,2084.53,2086.2,2084.51,2086.2,2.79868735
ETH-EUR,2024-01-01T01:11:00,2084.93,2084.93,2084.8,2084.8,2.32964426
ETH-EUR,2024-01-01T01:10:00,2085.52,2086.06,2085.52,2086.06,0.05803124
ETH-EUR,2024-01-01T01:09:00,2085.38,2085.38,2085.38,2085.38,0.22617546
ETH-EUR,2024-01-01T01:08:00,2085.41,2085.46,2085.41,2085.46,0.05728733
ETH-EUR,2024-01-01T01:07:00,2085.49,2085.59,2085.48,2085.59,2.58130049
ETH-EUR,2024-01-01T01:06:00,2085.82,2085.9,2085.82,2085.9,0.29402
ETH-EUR,2024-01-01T01:04:00,2085.36,2085.36,2084.87,2085.25,0.0060758
ETH-EUR,2024-01-01T01:03:00,2085.88,2085.88,2085.79,2085.79,1.01312856
ETH-EUR,2024-01-01T01:02:00,2084.39,2085.43,2083.98,2085.43,22.9446151
ETH-EUR,2024-01-01T01:01:00,2085.34,2085.34,2084.52,2084.84,1.19395066
ETH-EUR,2024-01-01T01:00:00,2085.96,2086.0,2085.34,2085.34,2.42024587
ETH-EUR,2024-01-01T00:59:00,2086.69,2086.69,2086.12,2086.12,0.50707
ETH-EUR,2024-01-01T00:58:00,2087.39,2087.39,2086.69,2086.99,9.09628066
ETH-EUR,2024-01-01T00:54:00,2085.54,2085.79,2085.33,2085.79,0.336761
ETH-EUR,2024-01-01T00:50:00,2083.67,2083.67,2083.67,2083.67,5.5759012
ETH-EUR,2024-01-01T00:48:00,2083.22,2083.22,2083.22,2083.22,5.575892
ETH-EUR,2024-01-01T00:47:00,2084.0,2084.0,2083.61,2083.61,3.54810356
ETH-EUR,2024-01-01T00:46:00,2084.7,2084.7,2084.7,2084.7,0.22
ETH-EUR,2024-01-01T00:45:00,2084.51,2084.7,2084.12,2084.6,0.51871008
ETH-EUR,2024-01-01T00:44:00,2082.43,2084.1,2082.23,2084.02,6.25021095
ETH-EUR,2024-01-01T00:43:00,2083.13,2083.16,2082.23,2082.73,1.28231007
ETH-EUR,2024-01-01T00:42:00,2084.14,2084.14,2081.28,2083.12,61.42943596
ETH-EUR,2024-01-01T00:41:00,2084.93,2084.93,2084.34,2084.84,0.07207007
ETH-EUR,2024-01-01T00:40:00,2085.61,2085.61,2084.76,2085.12,0.1360288
ETH-EUR,2024-01-01T00:39:00,2083.58,2085.58,2083.58,2085.58,0.44350192
ETH-EUR,2024-01-01T00:38:00,2083.45,2083.76,2083.23,2083.23,0.0969772
ETH-EUR,2024-01-01T00:37:00,2083.05,2083.73,2082.97,2083.73,0.16019857
ETH-EUR,2024-01-01T00:36:00,2082.33,2082.94,2082.06,2082.48,0.36264911
ETH-EUR,2024-01-01T00:35:00,2081.54,2081.8,2081.16,2081.6,11.7273635
ETH-EUR,2024-01-01T00:34:00,2080.62,2082.01,2080.59,2081.74,0.44080452
ETH-EUR,2024-01-01T00:33:00,2079.9,2081.46,2079.9,2080.79,19.83943921
ETH-EUR,2024-01-01T00:32:00,2080.33,2080.99,2079.83,2079.83,1.95193382
ETH-EUR,2024-01-01T00:31:00,2079.81,2080.63,2079.51,2080.63,3.34688449
ETH-EUR,2024-01-01T00:30:00,2080.89,2080.89,2080.86,2080.86,2.0
ETH-EUR,2024-01-01T00:29:00,2080.72,2082.05,2080.71,2082.05,0.15279979
ETH-EUR,2024-01-01T00:28:00,2081.79,2081.79,2080.1,2080.1,1.40420337
ETH-EUR,2024-01-01T00:27:00,2082.84,2082.84,2080.71,2081.88,9.52025696
ETH-EUR,2024-01-01T00:26:00,2086.48,2086.48,2084.12,2084.12,0.18342703
ETH-EUR,2024-01-01T00:25:00,2085.26,2086.57,2084.97,2086.46,0.02388223
ETH-EUR,2024-01-01T00:24:00,2085.06,2086.39,2085.06,2085.82,0.01667423
ETH-EUR,2024-01-01T00:23:00,2084.63,2085.39,2084.63,2085.39,0.14778989
ETH-EUR,2024-01-01T00:22:00,2083.33,2083.78,2083.33,2083.78,1.23
ETH-EUR,2024-01-01T00:21:00,2083.62,2084.03,2083.47,2083.5,1.15631965
ETH-EUR,2024-01-01T00:20:00,2083.3,2084.25,2082.96,2083.43,0.90797518
ETH-EUR,2024-01-01T00:19:00,2084.05,2084.05,2083.44,2083.44,0.37145693
ETH-EUR,2024-01-01T00:18:00,2084.73,2084.73,2083.81,2084.1,1.60930367
ETH-EUR,2024-01-01T00:17:00,2086.58,2086.73,2086.58,2086.71,1.33673823
ETH-EUR,2024-01-01T00:16:00,2085.88,2087.1,2085.88,2086.87,1.33189238
ETH-EUR,2024-01-01T00:15:00,2086.53,2086.8,2085.21,2085.61,2.76198772
ETH-EUR,2024-01-01T00:14:00,2084.96,2086.75,2084.96,2086.56,1.25891863
ETH-EUR,2024-01-01T00:13:00,2084.49,2085.84,2084.49,2085.74,1.14479029
ETH-EUR,2024-01-01T00:12:00,2084.77,2085.54,2084.51,2084.56,0.77156798
ETH-EUR,2024-01-01T00:11:00,2084.59,2085.15,2084.12,2084.75,0.5219961
ETH-EUR,2024-01-01T00:10:00,2081.88,2084.23,2081.88,2083.61,0.01121896
ETH-EUR,2024-01-01T00:09:00,2081.1,2081.34,2080.85,2081.34,0.01792806
ETH-EUR,2024-01-01T00:08:00,2080.52,2080.79,2079.64,2080.79,0.93206294
ETH-EUR,2024-01-01T00:07:00,2080.88,2081.89,2080.06,2080.59,0.55100823
ETH-EUR,2024-01-01T00:06:00,2079.82,2081.3,2079.82,2080.37,1.11805904
ETH-EUR,2024-01-01T00:05:00,2077.98,2080.1,2077.88,2080.03,1.50803329
ETH-EUR,2024-01-01T00:04:00,2077.51,2077.97,2077.15,2077.97,0.07147417
ETH-EUR,2024-01-01T00:03:00,2075.16,2076.9,2075.16,2076.79,3.62862094
ETH-EUR,2024-01-01T00:02:00,2074.59,2075.26,2074.21,2075.06,2.41244394
ETH-EUR,2024-01-01T00:01:00,2072.86,2075.0,2072.8,2074.59,0.28112708
ETH-EUR,2024-01-01T00:00:00,2073.02,2073.37,2072.42,2072.81,2.672768
ETH-EUR,2024-01-01T10:00:00,2088.35,2088.5,2088.35,2088.5,0.31833675
ETH-EUR,2024-01-01T09:59:00,2087.15,2087.86,2087.15,2087.86,0.96308675
ETH-EUR,2024-01-01T09:57:00,2087.15,2087.15,2085.97,2086.34,0.56091713
ETH-EUR,2024-01-01T09:56:00,2087.8,2087.8,2087.46,2087.46,5.78094018
ETH-EUR,2024-01-01T09:55:00,2087.84,2087.84,2087.58,2087.67,2.4740104
ETH-EUR,2024-01-01T09:53:00,2087.72,2087.72,2087.3,2087.5,0.01802782
ETH-EUR,2024-01-01T09:52:00,2087.46,2087.46,2087.08,2087.33,0.60800913
ETH-EUR,2024-01-01T09:51:00,2086.25,2087.77,2086.25,2087.48,0.44684285
ETH-EUR,2024-01-01T09:50:00,2086.36,2087.11,2086.36,2087.11,0.32852534
ETH-EUR,2024-01-01T09:49:00,2086.38,2086.67,2086.38,2086.62,0.1659808
ETH-EUR,2024-01-01T09:48:00,2086.16,2086.16,2085.88,2085.88,1.86038
ETH-EUR,2024-01-01T09:47:00,2086.7,2088.22,2086.41,2087.87,2.02577013
ETH-EUR,2024-01-01T09:46:00,2085.81,2086.84,2085.81,2086.84,0.7592319
ETH-EUR,2024-01-01T09:44:00,2085.37,2085.37,2085.37,2085.37,0.1556
ETH-EUR,2024-01-01T09:42:00,2084.54,2085.34,2084.54,2085.34,0.0248641
ETH-EUR,2024-01-01T09:41:00,2084.06,2084.17,2083.91,2084.17,4.7074693
ETH-EUR,2024-01-01T09:40:00,2086.14,2086.14,2085.48,2085.48,0.95953023
ETH-EUR,2024-01-01T09:39:00,2084.11,2085.18,2084.11,2085.18,4.94203
ETH-EUR,2024-01-01T09:38:00,2083.03,2084.86,2083.03,2083.95,1.02295685
ETH-EUR,2024-01-01T09:37:00,2082.05,2082.66,2082.05,2082.66,0.05113449
ETH-EUR,2024-01-01T09:36:00,2084.0,2084.0,2082.79,2082.79,0.93682958
ETH-EUR,2024-01-01T09:35:00,2082.69,2082.69,2081.63,2082.58,1.18892957
ETH-EUR,2024-01-01T09:34:00,2081.97,2082.63,2081.97,2082.36,0.64906588
ETH-EUR,2024-01-01T09:33:00,2080.58,2081.6,2080.58,2081.6,0.01788593
ETH-EUR,2024-01-01T09:32:00,2080.77,2080.88,2080.73,2080.73,0.29209954
ETH-EUR,2024-01-01T09:31:00,2079.54,2080.17,2079.54,2080.11,2.04543814
ETH-EUR,2024-01-01T09:30:00,2079.32,2079.54,2079.07,2079.54,0.04145329
ETH-EUR,2024-01-01T09:29:00,2078.95,2078.95,2078.5,2078.84,0.07860795
ETH-EUR,2024-01-01T09:26:00,2079.92,2080.26,2079.71,2079.83,1.47169
ETH-EUR,2024-01-01T09:25:00,2080.06,2080.71,2079.96,2079.96,1.40648068
ETH-EUR,2024-01-01T09:24:00,2078.7,2079.45,2078.39,2079.45,0.3381563
ETH-EUR,2024-01-01T09:23:00,2077.78,2078.36,2077.78,2078.36,1.17262925
ETH-EUR,2024-01-01T09:22:00,2077.51,2077.78,2077.36,2077.78,2.77324265
ETH-EUR,2024-01-01T09:21:00,2078.43,2078.43,2077.27,2077.27,4.05205188
ETH-EUR,2024-01-01T09:20:00,2077.96,2078.76,2077.53,2077.53,2.4433106
ETH-EUR,2024-01-01T09:19:00,2077.99,2078.0,2077.36,2077.42,4.69325887
ETH-EUR,2024-01-01T09:18:00,2078.96,2078.96,2077.99,2077.99,0.260361
ETH-EUR,2024-01-01T09:17:00,2079.09,2079.18,2079.09,2079.18,0.14260688
ETH-EUR,2024-01-01T09:16:00,2079.39,2079.39,2079.09,2079.1,0.41024091
ETH-EUR,2024-01-01T09:15:00,2078.39,2079.43,2078.39,2079.32,2.7510165
ETH-EUR,2024-01-01T09:14:00,2077.59,2077.84,2077.37,2077.84,3.21416396
ETH-EUR,2024-01-01T09:13:00,2079.37,2079.38,2077.36,2077.81,5.54355716
ETH-EUR,2024-01-01T09:12:00,2078.87,2079.44,2078.78,2079.38,2.62839281
ETH-EUR,2024-01-01T09:11:00,2079.22,2079.22,2078.74,2078.74,0.69046081
ETH-EUR,2024-01-01T09:10:00,2078.61,2078.91,2078.61,2078.91,0.92841571
ETH-EUR,2024-01-01T09:09:00,2077.84,2077.84,2077.57,2077.74,1.04658
ETH-EUR,2024-01-01T09:08:00,2077.47,2077.81,2076.8,2076.8,1.21127087
ETH-EUR,2024-01-01T09:07:00,2077.82,2077.96,2077.09,2077.54,0.69007462
ETH-EUR,2024-01-01T09:06:00,2077.68,2078.48,2077.62,2077.62,1.23126374
ETH-EUR,2024-01-01T09:05:00,2077.56,2078.07,2077.11,2077.11,1.21712583
ETH-EUR,2024-01-01T09:04:00,2077.14,2078.32,2077.14,2077.7,1.4134959
ETH-EUR,2024-01-01T09:03:00,2077.23,2077.35,2076.57,2076.76,1.051206
ETH-EUR,2024-01-01T09:02:00,2076.87,2077.21,2076.62,2077.21,1.14776352
ETH-EUR,2024-01-01T09:01:00,2076.65,2076.98,2076.38,2076.96,1.16268371
ETH-EUR,2024-01-01T09:00:00,2075.27,2075.95,2075.17,2075.95,7.64877055
ETH-EUR,2024-01-01T08:59:00,2074.31,2075.38,2074.31,2075.38,1.53824819
ETH-EUR,2024-01-01T08:58:00,2074.13,2074.13,2073.82,2073.85,1.07509287
ETH-EUR,2024-01-01T08:57:00,2074.26,2074.26,2074.04,2074.04,0.04436921
ETH-EUR,2024-01-01T08:56:00,2073.89,2073.89,2073.89,2073.89,0.00060221
ETH-EUR,2024-01-01T08:53:00,2073.48,2073.74,2073.29,2073.29,0.59257862
ETH-EUR,2024-01-01T08:52:00,2072.82,2072.82,2072.82,2072.82,0.05751283
ETH-EUR,2024-01-01T08:50:00,2072.42,2072.78,2072.42,2072.78,0.35980577
ETH-EUR,2024-01-01T08:47:00,2072.17,2072.17,2072.17,2072.17,0.01209426
ETH-EUR,2024-01-01T08:46:00,2070.45,2071.74,2070.45,2071.74,1.59274225
ETH-EUR,2024-01-01T08:45:00,2070.46,2070.46,2070.0,2070.21,1.5359328
ETH-EUR,2024-01-01T08:43:00,2070.57,2071.09,2070.57,2071.09,0.02337813
ETH-EUR,2024-01-01T08:42:00,2070.78,2071.29,2070.78,2071.15,1.21800534
ETH-EUR,2024-01-01T08:40:00,2069.65,2070.76,2069.37,2070.55,1.1395805
ETH-EUR,2024-01-01T08:38:00,2070.06,2070.53,2070.06,2070.53,1.1710985
ETH-EUR,2024-01-01T08:37:00,2070.08,2070.75,2070.08,2070.75,0.03760645
ETH-EUR,2024-01-01T08:35:00,2070.53,2070.65,2070.53,2070.65,0.12483787
ETH-EUR,2024-01-01T08:33:00,2070.31,2070.98,2070.31,2070.98,1.7312
ETH-EUR,2024-01-01T08:32:00,2071.56,2071.56,2070.98,2070.98,1.08771764
ETH-EUR,2024-01-01T08:30:00,2072.17,2072.17,2071.78,2071.78,0.47995662
ETH-EUR,2024-01-01T08:29:00,2071.56,2072.12,2071.49,2072.12,1.55238959
ETH-EUR,2024-01-01T08:28:00,2072.0,2072.0,2071.7,2071.7,1.66838102
ETH-EUR,2024-01-01T08:27:00,2072.9,2073.14,2072.64,2072.64,0.53991585
ETH-EUR,2024-01-01T08:26:00,2072.52,2073.35,2072.51,2073.13,0.32795121
ETH-EUR,2024-01-01T08:25:00,2074.82,2074.82,2072.33,2072.33,1.32071741
ETH-EUR,2024-01-01T08:24:00,2075.65,2075.65,2075.15,2075.15,2.37678949
ETH-EUR,2024-01-01T08:21:00,2074.67,2075.1,2074.67,2075.1,1.60440478
ETH-EUR,2024-01-01T08:20:00,2075.09,2075.09,2075.09,2075.09,0.00033718
ETH-EUR,2024-01-01T08:19:00,2073.47,2074.0,2073.47,2074.0,0.79093086
ETH-EUR,2024-01-01T08:17:00,2073.05,2073.83,2073.05,2073.83,1.29092539
ETH-EUR,2024-01-01T08:15:00,2073.53,2073.65,2073.53,2073.64,2.05109612
ETH-EUR,2024-01-01T08:13:00,2075.14,2075.14,2073.89,2073.89,2.98640663
ETH-EUR,2024-01-01T08:10:00,2073.61,2074.34,2073.61,2074.34,1.02912568
ETH-EUR,2024-01-01T08:08:00,2073.53,2073.96,2073.53,2073.79,1.42431028
ETH-EUR,2024-01-01T08:07:00,2073.16,2073.53,2073.16,2073.53,0.31407286
ETH-EUR,2024-01-01T08:06:00,2073.79,2073.79,2073.36,2073.36,4.36014062
ETH-EUR,2024-01-01T08:04:00,2074.08,2074.08,2073.8,2073.8,0.09179996
ETH-EUR,2024-01-01T08:02:00,2075.48,2075.48,2075.02,2075.06,5.96361333
ETH-EUR,2024-01-01T08:01:00,2074.71,2076.09,2074.71,2076.06,6.93805688
ETH-EUR,2024-01-01T08:00:00,2073.6,2074.12,2073.6,2074.12,1.11561203
ETH-EUR,2024-01-01T07:59:00,2073.68,2073.68,2073.46,2073.63,2.03021091
ETH-EUR,2024-01-01T07:57:00,2073.43,2073.43,2073.43,2073.43,0.0009791
ETH-EUR,2024-01-01T07:55:00,2073.81,2073.81,2073.81,2073.81,0.00501568
ETH-EUR,2024-01-01T07:53:00,2074.03,2074.14,2074.03,2074.14,0.08651524
ETH-EUR,2024-01-01T07:52:00,2073.51,2073.51,2073.51,2073.51,1.74424738
ETH-EUR,2024-01-01T07:50:00,2073.65,2073.67,2072.91,2073.67,7.23958301
ETH-EUR,2024-01-01T07:49:00,2073.44,2073.44,2073.18,2073.18,1.041817
ETH-EUR,2024-01-01T07:48:00,2073.19,2073.19,2073.18,2073.18,0.7
ETH-EUR,2024-01-01T07:46:00,2072.43,2072.94,2072.43,2072.54,5.49304674
ETH-EUR,2024-01-01T07:45:00,2073.09,2073.09,2072.16,2072.16,1.11196409
ETH-EUR,2024-01-01T07:43:00,2075.49,2075.49,2075.49,2075.49,0.013379
ETH-EUR,2024-01-01T07:42:00,2074.95,2075.26,2074.95,2075.26,2.77654993
ETH-EUR,2024-01-01T07:41:00,2074.65,2074.94,2074.46,2074.46,3.94467913
ETH-EUR,2024-01-01T07:40:00,2075.41,2075.41,2075.17,2075.17,0.02934351
ETH-EUR,2024-01-01T07:38:00,2076.89,2076.89,2076.89,2076.89,0.0884067
ETH-EUR,2024-01-01T07:36:00,2075.64,2076.48,2075.64,2076.48,2.26580879
ETH-EUR,2024-01-01T07:34:00,2075.84,2075.84,2075.44,2075.44,0.10424444
ETH-EUR,2024-01-01T07:33:00,2075.5,2075.67,2075.5,2075.67,0.09338028
ETH-EUR,2024-01-01T07:32:00,2075.12,2075.12,2075.12,2075.12,0.04496703
ETH-EUR,2024-01-01T07:31:00,2075.51,2075.51,2075.51,2075.51,0.07188438
ETH-EUR,2024-01-01T07:28:00,2074.65,2074.78,2074.65,2074.65,3.65743503
ETH-EUR,2024-01-01T07:25:00,2073.21,2073.82,2072.66,2073.82,0.52737403
ETH-EUR,2024-01-01T07:22:00,2073.79,2073.79,2073.79,2073.79,0.01243777
ETH-EUR,2024-01-01T07:19:00,2074.28,2074.28,2073.8,2074.06,0.0153219
ETH-EUR,2024-01-01T07:18:00,2073.11,2074.38,2073.11,2074.38,1.24881875
ETH-EUR,2024-01-01T07:16:00,2073.84,2073.84,2072.57,2073.12,2.55739508
ETH-EUR,2024-01-01T07:15:00,2073.58,2073.58,2073.58,2073.58,0.00982239
ETH-EUR,2024-01-01T07:14:00,2074.0,2074.0,2073.99,2073.99,0.05546296
ETH-EUR,2024-01-01T07:11:00,2074.24,2074.24,2074.24,2074.24,0.08454617
ETH-EUR,2024-01-01T07:10:00,2074.54,2074.54,2074.42,2074.51,1.54197217
ETH-EUR,2024-01-01T07:09:00,2074.81,2074.81,2074.71,2074.71,0.03370547
ETH-EUR,2024-01-01T07:08:00,2074.23,2074.24,2074.15,2074.15,0.00468175
ETH-EUR,2024-01-01T07:07:00,2075.39,2075.39,2074.62,2074.62,3.50826091
ETH-EUR,2024-01-01T07:06:00,2075.3,2075.51,2075.13,2075.51,0.01726247
ETH-EUR,2024-01-01T07:05:00,2074.23,2074.4,2074.23,2074.4,0.02730312
ETH-EUR,2024-01-01T07:04:00,2074.67,2075.41,2074.54,2074.54,3.12986287
ETH-EUR,2024-01-01T07:03:00,2074.19,2074.52,2074.19,2074.52,3.05224663
ETH-EUR,2024-01-01T07:02:00,2074.0,2074.68,2074.0,2074.1,1.21273876
ETH-EUR,2024-01-01T07:01:00,2073.16,2073.68,2073.16,2073.68,0.41447305
ETH-EUR,2024-01-01T07:00:00,2071.73,2071.97,2071.73,2071.97,0.96595963
ETH-EUR,2024-01-01T06:58:00,2071.88,2072.22,2071.88,2072.22,0.09982752
ETH-EUR,2024-01-01T06:57:00,2072.22,2072.32,2072.1,2072.32,0.71998317
ETH-EUR,2024-01-01T06:56:00,2072.46,2072.49,2072.18,2072.18,0.95262289
ETH-EUR,2024-01-01T06:54:00,2072.69,2072.7,2072.5,2072.5,1.62708823
ETH-EUR,2024-01-01T06:52:00,2071.88,2072.58,2071.88,2072.4,0.0100802
ETH-EUR,2024-01-01T06:51:00,2071.0,2071.86,2070.86,2071.86,10.80605958
ETH-EUR,2024-01-01T06:50:00,2070.85,2071.37,2070.84,2071.37,0.13797828
ETH-EUR,2024-01-01T06:49:00,2070.61,2070.87,2070.61,2070.87,0.02499285
ETH-EUR,2024-01-01T06:47:00,2070.42,2070.42,2070.42,2070.42,0.288
ETH-EUR,2024-01-01T06:46:00,2071.07,2071.07,2070.89,2070.89,0.37925447
ETH-EUR,2024-01-01T06:45:00,2070.31,2070.31,2070.31,2070.31,0.44
ETH-EUR,2024-01-01T06:44:00,2071.29,2071.29,2070.76,2070.76,0.71274409
ETH-EUR,2024-01-01T06:41:00,2070.25,2070.25,2070.25,2070.25,0.00237293
ETH-EUR,2024-01-01T06:39:00,2069.06,2069.21,2069.06,2069.21,0.41051634
ETH-EUR,2024-01-01T06:38:00,2069.18,2069.18,2069.18,2069.18,0.18387
ETH-EUR,2024-01-01T06:37:00,2069.04,2069.5,2069.04,2069.5,1.60135
ETH-EUR,2024-01-01T06:34:00,2067.31,2067.34,2067.31,2067.34,0.44793
ETH-EUR,2024-01-01T06:31:00,2065.85,2065.85,2065.85,2065.85,0.01802598
ETH-EUR,2024-01-01T06:28:00,2066.13,2066.17,2065.55,2065.55,0.36401099
ETH-EUR,2024-01-01T06:26:00,2064.94,2065.28,2064.94,2065.28,0.1306625
ETH-EUR,2024-01-01T06:25:00,2065.1,2065.1,2065.1,2065.1,0.56
ETH-EUR,2024-01-01T06:24:00,2066.39,2066.39,2065.18,2065.18,2.83892487
ETH-EUR,2024-01-01T06:23:00,2065.97,2066.67,2065.85,2066.24,4.39222788
ETH-EUR,2024-01-01T06:22:00,2067.39,2067.39,2066.13,2066.63,8.47454486
ETH-EUR,2024-01-01T06:21:00,2067.14,2067.14,2067.14,2067.14,0.04684413
ETH-EUR,2024-01-01T06:20:00,2068.42,2068.46,2067.85,2067.85,0.48253808
ETH-EUR,2024-01-01T06:17:00,2068.19,2069.94,2068.19,2069.94,2.23151091
ETH-EUR,2024-01-01T06:15:00,2065.48,2065.48,2065.06,2065.34,1.60917697
ETH-EUR,2024-01-01T06:14:00,2066.56,2066.99,2065.27,2065.27,15.40686431
ETH-EUR,2024-01-01T06:13:00,2067.4,2067.98,2066.35,2066.35,0.18458745
ETH-EUR,2024-01-01T06:12:00,2067.35,2067.35,2067.35,2067.35,0.02349214
ETH-EUR,2024-01-01T06:10:00,2067.24,2067.71,2067.17,2067.71,1.05737991
ETH-EUR,2024-01-01T06:09:00,2066.97,2067.5,2066.97,2067.5,1.85776
ETH-EUR,2024-01-01T06:08:00,2068.23,2068.23,2067.27,2067.27,3.90725627
ETH-EUR,2024-01-01T06:05:00,2067.05,2067.52,2067.05,2067.52,0.07546696
ETH-EUR,2024-01-01T06:04:00,2067.26,2067.26,2067.19,2067.19,0.07368938
ETH-EUR,2024-01-01T06:03:00,2066.82,2067.21,2066.49,2067.21,0.11417424
ETH-EUR,2024-01-01T06:01:00,2065.66,2065.66,2064.93,2065.13,0.13114324
ETH-EUR,2024-01-01T05:59:00,2065.71,2065.81,2065.45,2065.45,0.4237036
ETH-EUR,2024-01-01T05:57:00,2064.22,2065.17,2064.22,2065.17,0.7904385
